Times,,,,,,,,
299.05,,,,,,,,
375,,,,,,,,
200.0683333,,,,,,,,
235.0566667,,,,,,,,
209.0083333,,,,,,,,
279.0866667,,,,,,,,
375,,,,,,,,
178.06,,,,,,,,
181.0583333,,,,,,,,
345.07,,,,,,,,
263.0583333,,,,,,,,
352.0616667,,,,,,,,
150.0216667,,,,,,,,
213.0783333,,,,,,,,
197.06,,,,,,,,
315.06,,,,,,,,
315.09,,,,,,,,
216.0966667,,,,,,,,
226.0183333,,,,,,,,
300.0166667,,,,,,,,
216.0866667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
249.005,,,,,,,,
375,,,,,,,,
375,,,,,,,,
220.0233333,,,,,,,,
216.0333333,,,,,,,,
375,,,,,,,,
281.045,,,,,,,,
283.0133333,,,,,,,,
275.07,,,,,,,,
222,,,,,,,,
375,,,,,,,,
248.055,,,,,,,,
248.0183333,,,,,,,,
206.0566667,,,,,,,,
375,,,,,,,,
192.04,,,,,,,,
375,,,,,,,,
177.0383333,,,,,,,,
258.0816667,,,,,,,,
214.0016667,,,,,,,,
375,,,,,,,,
214.06,,,,,,,,
375,,,,,,,,
267.01,,,,,,,,
271.0966667,,,,,,,,
247.065,,,,,,,,
192.0216667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
209.0233333,,,,,,,,
375,,,,,,,,
253.0883333,,,,,,,,
375,,,,,,,,
208.0216667,,,,,,,,
173.0566667,,,,,,,,
178.06,,,,,,,,
203.09,,,,,,,,
375,,,,,,,,
186.055,,,,,,,,
169.0516667,,,,,,,,
218.025,,,,,,,,
235.0466667,,,,,,,,
166.0933333,,,,,,,,
317.0833333,,,,,,,,
208.06,,,,,,,,
215.025,,,,,,,,
296.04,,,,,,,,
197.025,,,,,,,,
205.0266667,,,,,,,,
375,,,,,,,,
217.0166667,,,,,,,,
209.09,,,,,,,,
375,,,,,,,,
249.0416667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
224.0416667,,,,,,,,
199.0716667,,,,,,,,
227.0616667,,,,,,,,
217.0383333,,,,,,,,
237.065,,,,,,,,
233.0883333,,,,,,,,
286.07,,,,,,,,
359.0083333,,,,,,,,
349.0066667,,,,,,,,
362.045,,,,,,,,
375,,,,,,,,
271.0333333,,,,,,,,
220.085,,,,,,,,
277.0783333,,,,,,,,
375,,,,,,,,
261.02,,,,,,,,
180.0766667,,,,,,,,
301.0333333,,,,,,,,
375,,,,,,,,
224.02,,,,,,,,
273.0833333,,,,,,,,
209.0516667,,,,,,,,
375,,,,,,,,
246.0383333,,,,,,,,
205.0133333,,,,,,,,
238.0433333,,,,,,,,
327.0333333,,,,,,,,
311.015,,,,,,,,
304.04,,,,,,,,
197.025,,,,,,,,
375,,,,,,,,
375,,,,,,,,
292.0766667,,,,,,,,
234.03,,,,,,,,
238.0633333,,,,,,,,
292.0933333,,,,,,,,
241.0366667,,,,,,,,
238.0983333,,,,,,,,
222.0866667,,,,,,,,
201.0116667,,,,,,,,
147.0716667,,,,,,,,
234.02,,,,,,,,
293.03,,,,,,,,
236.0183333,,,,,,,,
273.07,,,,,,,,
271.0466667,,,,,,,,
208.085,,,,,,,,
226.005,,,,,,,,
283.0333333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
179.0416667,,,,,,,,
156.0066667,,,,,,,,
212.0083333,,,,,,,,
270.0633333,,,,,,,,
223.0516667,,,,,,,,
190.0783333,,,,,,,,
338.055,,,,,,,,
199.03,,,,,,,,
288.0033333,,,,,,,,
234.005,,,,,,,,
248.09,,,,,,,,
171.055,,,,,,,,
221.0983333,,,,,,,,
250.075,,,,,,,,
183.0616667,,,,,,,,
261.04,,,,,,,,
297.0966667,,,,,,,,
225.0766667,,,,,,,,
217.0366667,,,,,,,,
375,,,,,,,,
279.075,,,,,,,,
369.0933333,,,,,,,,
267.03,,,,,,,,
244.0783333,,,,,,,,
238.0883333,,,,,,,,
375,,,,,,,,
356.0116667,,,,,,,,
375,,,,,,,,
229.0716667,,,,,,,,
190.01,,,,,,,,
251.045,,,,,,,,
375,,,,,,,,
192.0983333,,,,,,,,
220.02,,,,,,,,
214.0316667,,,,,,,,
190.0066667,,,,,,,,
375,,,,,,,,
235.0783333,,,,,,,,
238.04,,,,,,,,
285.015,,,,,,,,
258.0716667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
287.0633333,,,,,,,,
375,,,,,,,,
268.025,,,,,,,,
211.025,,,,,,,,
215.07,,,,,,,,
236.025,,,,,,,,
201.0916667,,,,,,,,
375,,,,,,,,
237.0866667,,,,,,,,
220.0566667,,,,,,,,
375,,,,,,,,
327.0883333,,,,,,,,
261.075,,,,,,,,
375,,,,,,,,
375,,,,,,,,
352.0766667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
195.0916667,,,,,,,,
322.025,,,,,,,,
220.0616667,,,,,,,,
375,,,,,,,,
298.0983333,,,,,,,,
259.0016667,,,,,,,,
203.0466667,,,,,,,,
233.0966667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
273.075,,,,,,,,
265.055,,,,,,,,
193.0066667,,,,,,,,
221.0766667,,,,,,,,
280.0066667,,,,,,,,
280.0066667,,,,,,,,
213.0833333,,,,,,,,
239.085,,,,,,,,
239.0016667,,,,,,,,
284.065,,,,,,,,
278.0316667,,,,,,,,
212.0116667,,,,,,,,
375,,,,,,,,
250.0416667,,,,,,,,
235.0566667,,,,,,,,
314.0366667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
251.0016667,,,,,,,,
196.0666667,,,,,,,,
257.065,,,,,,,,
375,,,,,,,,
375,,,,,,,,
247.0366667,,,,,,,,
375,,,,,,,,
257.0716667,,,,,,,,
164.005,,,,,,,,
232.0966667,,,,,,,,
298.0283333,,,,,,,,
213.0266667,,,,,,,,
375,,,,,,,,
218.0633333,,,,,,,,
244.0583333,,,,,,,,
236.0183333,,,,,,,,
209.025,,,,,,,,
227.055,,,,,,,,
249.0916667,,,,,,,,
274.05,,,,,,,,
375,,,,,,,,
236.0333333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
370.0616667,,,,,,,,
370.0616667,,,,,,,,
268.025,,,,,,,,
375,,,,,,,,
245.0166667,,,,,,,,
375,,,,,,,,
259.045,,,,,,,,
197.095,,,,,,,,
174.07,,,,,,,,
276.01,,,,,,,,
209.0383333,,,,,,,,
250,,,,,,,,
239.0516667,,,,,,,,
263.0283333,,,,,,,,
375,,,,,,,,
240.0766667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
211.0033333,,,,,,,,
310.0616667,,,,,,,,
206.0733333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
267.025,,,,,,,,
179.0383333,,,,,,,,
375,,,,,,,,
240.01,,,,,,,,
375,,,,,,,,
375,,,,,,,,
206.0016667,,,,,,,,
206,,,,,,,,
276.0766667,,,,,,,,
268.0066667,,,,,,,,
375,,,,,,,,
298.0316667,,,,,,,,
201.0033333,,,,,,,,
325.0983333,,,,,,,,
232.075,,,,,,,,
235.0566667,,,,,,,,
256.0616667,,,,,,,,
240.0066667,,,,,,,,
375,,,,,,,,
275.075,,,,,,,,
375,,,,,,,,
254.0916667,,,,,,,,
375,,,,,,,,
226.0733333,,,,,,,,
208.0933333,,,,,,,,
196.025,,,,,,,,
375,,,,,,,,
268.0366667,,,,,,,,
236.005,,,,,,,,
162.025,,,,,,,,
200.035,,,,,,,,
375,,,,,,,,
375,,,,,,,,
207.0316667,,,,,,,,
296.0266667,,,,,,,,
223.015,,,,,,,,
220.0433333,,,,,,,,
259.075,,,,,,,,
275.04,,,,,,,,
294.0066667,,,,,,,,
294.0066667,,,,,,,,
212.0183333,,,,,,,,
344.01,,,,,,,,
285.0666667,,,,,,,,
213.0383333,,,,,,,,
375,,,,,,,,
223.0683333,,,,,,,,
241.01,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
335.0616667,,,,,,,,
251.095,,,,,,,,
334.0833333,,,,,,,,
375,,,,,,,,
227.0933333,,,,,,,,
375,,,,,,,,
228.035,,,,,,,,
209.075,,,,,,,,
230.0066667,,,,,,,,
238.0066667,,,,,,,,
276.0716667,,,,,,,,
280.0916667,,,,,,,,
305.0083333,,,,,,,,
375,,,,,,,,
321.0066667,,,,,,,,
228.0516667,,,,,,,,
305.0683333,,,,,,,,
306.0516667,,,,,,,,
228.0383333,,,,,,,,
266.0416667,,,,,,,,
276.0116667,,,,,,,,
206.0716667,,,,,,,,
297.0466667,,,,,,,,
256.0783333,,,,,,,,
219.095,,,,,,,,
269.09,,,,,,,,
208.035,,,,,,,,
241.0916667,,,,,,,,
256.02,,,,,,,,
199.08,,,,,,,,
375,,,,,,,,
275.0783333,,,,,,,,
251.0633333,,,,,,,,
206.06,,,,,,,,
265.0983333,,,,,,,,
263.04,,,,,,,,
263.04,,,,,,,,
233.02,,,,,,,,
258.04,,,,,,,,
327.0683333,,,,,,,,
375,,,,,,,,
227.0733333,,,,,,,,
273.0066667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
246.045,,,,,,,,
313.0216667,,,,,,,,
232.0733333,,,,,,,,
289.0116667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
213.0116667,,,,,,,,
236.0816667,,,,,,,,
375,,,,,,,,
192.0433333,,,,,,,,
218.0883333,,,,,,,,
375,,,,,,,,
280.045,,,,,,,,
375,,,,,,,,
375,,,,,,,,
270.005,,,,,,,,
209.0816667,,,,,,,,
241.0433333,,,,,,,,
230.095,,,,,,,,
216.075,,,,,,,,
242.0233333,,,,,,,,
181.0216667,,,,,,,,
280.0016667,,,,,,,,
291.0716667,,,,,,,,
297.065,,,,,,,,
271.0683333,,,,,,,,
221.0266667,,,,,,,,
375,,,,,,,,
258.0066667,,,,,,,,
375,,,,,,,,
190.0216667,,,,,,,,
213.0683333,,,,,,,,
247.0266667,,,,,,,,
234.0733333,,,,,,,,
213.0983333,,,,,,,,
174.07,,,,,,,,
200.0366667,,,,,,,,
375,,,,,,,,
236.02,,,,,,,,
202.0466667,,,,,,,,
260.0066667,,,,,,,,
208.0866667,,,,,,,,
231.0183333,,,,,,,,
322.0283333,,,,,,,,
226.055,,,,,,,,
265.085,,,,,,,,
225,,,,,,,,
232,,,,,,,,
173.0766667,,,,,,,,
274.0466667,,,,,,,,
279.09,,,,,,,,
212.0033333,,,,,,,,
285,,,,,,,,
295,,,,,,,,
237.0983333,,,,,,,,
226.0916667,,,,,,,,
278.0883333,,,,,,,,
238.0733333,,,,,,,,
270.0916667,,,,,,,,
150.095,,,,,,,,
375,,,,,,,,
375,,,,,,,,
322.0616667,,,,,,,,
245.0016667,,,,,,,,
375,,,,,,,,
206.0033333,,,,,,,,
257.0783333,,,,,,,,
335.0316667,,,,,,,,
195.075,,,,,,,,
375,,,,,,,,
271.0783333,,,,,,,,
215.085,,,,,,,,
375,,,,,,,,
211.0233333,,,,,,,,
178.0683333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
239.0766667,,,,,,,,
299.005,,,,,,,,
375,,,,,,,,
189.0716667,,,,,,,,
292,,,,,,,,
338.0966667,,,,,,,,
238.0233333,,,,,,,,
375,,,,,,,,
192.0916667,,,,,,,,
233.07,,,,,,,,
375,,,,,,,,
209.005,,,,,,,,
283.0066667,,,,,,,,
310.0616667,,,,,,,,
310.0616667,,,,,,,,
192.07,,,,,,,,
286.0416667,,,,,,,,
136.03,,,,,,,,
233.0966667,,,,,,,,
213.0283333,,,,,,,,
375,,,,,,,,
301.0666667,,,,,,,,
258.0966667,,,,,,,,
248.055,,,,,,,,
375,,,,,,,,
197.0416667,,,,,,,,
229.0933333,,,,,,,,
258.0316667,,,,,,,,
375,,,,,,,,
224.0733333,,,,,,,,
265.0783333,,,,,,,,
253.0233333,,,,,,,,
228.0533333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
237.055,,,,,,,,
375,,,,,,,,
202.0733333,,,,,,,,
225.0916667,,,,,,,,
199.03,,,,,,,,
195.065,,,,,,,,
215.09,,,,,,,,
180.0183333,,,,,,,,
285.0266667,,,,,,,,
375,,,,,,,,
297.045,,,,,,,,
263.045,,,,,,,,
223.025,,,,,,,,
238.055,,,,,,,,
375,,,,,,,,
240.0333333,,,,,,,,
339.0016667,,,,,,,,
196.075,,,,,,,,
180.0933333,,,,,,,,
231.0583333,,,,,,,,
188.035,,,,,,,,
247.0066667,,,,,,,,
238.08,,,,,,,,
215.0833333,,,,,,,,
197.0666667,,,,,,,,
375,,,,,,,,
310.0033333,,,,,,,,
263.0933333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
206.0733333,,,,,,,,
264.075,,,,,,,,
375,,,,,,,,
241.005,,,,,,,,
375,,,,,,,,
290.0983333,,,,,,,,
234.0816667,,,,,,,,
244.0333333,,,,,,,,
258.085,,,,,,,,
240.0433333,,,,,,,,
358.085,,,,,,,,
375,,,,,,,,
212.0216667,,,,,,,,
188.0016667,,,,,,,,
220.0283333,,,,,,,,
200.0283333,,,,,,,,
303,,,,,,,,
227.07,,,,,,,,
188.0666667,,,,,,,,
375,,,,,,,,
236.08,,,,,,,,
271.045,,,,,,,,
375,,,,,,,,
189.0866667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
237.075,,,,,,,,
257.06,,,,,,,,
213.0466667,,,,,,,,
355.0283333,,,,,,,,
177.0183333,,,,,,,,
275.01,,,,,,,,
231.0733333,,,,,,,,
232.045,,,,,,,,
342.0083333,,,,,,,,
215.06,,,,,,,,
234.0283333,,,,,,,,
319.0333333,,,,,,,,
276.02,,,,,,,,
263.0616667,,,,,,,,
170.035,,,,,,,,
375,,,,,,,,
375,,,,,,,,
204.095,,,,,,,,
188.055,,,,,,,,
276.01,,,,,,,,
252.0133333,,,,,,,,
375,,,,,,,,
213.0983333,,,,,,,,
305.0283333,,,,,,,,
257.0633333,,,,,,,,
262.0833333,,,,,,,,
237.0633333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
207.06,,,,,,,,
220,,,,,,,,
246.0483333,,,,,,,,
246.0233333,,,,,,,,
197.0166667,,,,,,,,
223.055,,,,,,,,
302.085,,,,,,,,
375,,,,,,,,
300.065,,,,,,,,
288.04,,,,,,,,
304.0183333,,,,,,,,
221.0066667,,,,,,,,
266.095,,,,,,,,
217.07,,,,,,,,
262.0733333,,,,,,,,
204.02,,,,,,,,
226.0533333,,,,,,,,
292.035,,,,,,,,
259.0566667,,,,,,,,
304.0083333,,,,,,,,
304.0083333,,,,,,,,
174.0133333,,,,,,,,
218.0733333,,,,,,,,
214.0416667,,,,,,,,
209.0083333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
311.095,,,,,,,,
187.025,,,,,,,,
197.0716667,,,,,,,,
224.065,,,,,,,,
252.0983333,,,,,,,,
304.04,,,,,,,,
267.05,,,,,,,,
243.0583333,,,,,,,,
277.0066667,,,,,,,,
358.0616667,,,,,,,,
284.0566667,,,,,,,,
206.0016667,,,,,,,,
375,,,,,,,,
208.0516667,,,,,,,,
232.0033333,,,,,,,,
266.0583333,,,,,,,,
334.0583333,,,,,,,,
239.0783333,,,,,,,,
225.065,,,,,,,,
221.0416667,,,,,,,,
254.0083333,,,,,,,,
218.0866667,,,,,,,,
337.0933333,,,,,,,,
268.075,,,,,,,,
248.0366667,,,,,,,,
280.055,,,,,,,,
202.0366667,,,,,,,,
201.0533333,,,,,,,,
375,,,,,,,,
234.05,,,,,,,,
216.0666667,,,,,,,,
198,,,,,,,,
208.0716667,,,,,,,,
264.0216667,,,,,,,,
216.0883333,,,,,,,,
262.0816667,,,,,,,,
175.0783333,,,,,,,,
375,,,,,,,,
210.0033333,,,,,,,,
375,,,,,,,,
274.0616667,,,,,,,,
267.0733333,,,,,,,,
375,,,,,,,,
305.0133333,,,,,,,,
192.045,,,,,,,,
287.0683333,,,,,,,,
375,,,,,,,,
199.015,,,,,,,,
334.0316667,,,,,,,,
375,,,,,,,,
227.05,,,,,,,,
375,,,,,,,,
226.055,,,,,,,,
375,,,,,,,,
309.0683333,,,,,,,,
375,,,,,,,,
246.0633333,,,,,,,,
235.0233333,,,,,,,,
219.02,,,,,,,,
243.0916667,,,,,,,,
251.0216667,,,,,,,,
209.0783333,,,,,,,,
375,,,,,,,,
261.0116667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
288.0533333,,,,,,,,
226.025,,,,,,,,
375,,,,,,,,
210.085,,,,,,,,
298.0316667,,,,,,,,
285.0383333,,,,,,,,
210.0166667,,,,,,,,
274.025,,,,,,,,
266.0983333,,,,,,,,
281.0216667,,,,,,,,
223.0733333,,,,,,,,
242.07,,,,,,,,
238.0633333,,,,,,,,
173.0366667,,,,,,,,
375,,,,,,,,
186.0216667,,,,,,,,
375,,,,,,,,
242.07,,,,,,,,
213.0683333,,,,,,,,
199.0733333,,,,,,,,
210.0866667,,,,,,,,
244.0816667,,,,,,,,
242.0366667,,,,,,,,
233.0766667,,,,,,,,
231.0716667,,,,,,,,
305.0166667,,,,,,,,
375,,,,,,,,
284.085,,,,,,,,
235.035,,,,,,,,
375,,,,,,,,
237.0483333,,,,,,,,
223.0183333,,,,,,,,
190.0616667,,,,,,,,
316.0216667,,,,,,,,
284.0466667,,,,,,,,
235.0666667,,,,,,,,
243.0666667,,,,,,,,
240.0266667,,,,,,,,
264.015,,,,,,,,
146.0216667,,,,,,,,
275.0433333,,,,,,,,
220.035,,,,,,,,
375,,,,,,,,
219.0466667,,,,,,,,
248.0566667,,,,,,,,
270.0733333,,,,,,,,
251.0966667,,,,,,,,
226.0983333,,,,,,,,
234.0533333,,,,,,,,
195.085,,,,,,,,
233.0666667,,,,,,,,
375,,,,,,,,
201.0533333,,,,,,,,
223.0266667,,,,,,,,
217.0066667,,,,,,,,
302.0533333,,,,,,,,
299.0666667,,,,,,,,
234.0366667,,,,,,,,
236.0866667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
230.0733333,,,,,,,,
210.0833333,,,,,,,,
375,,,,,,,,
288.02,,,,,,,,
253.03,,,,,,,,
223.04,,,,,,,,
374,,,,,,,,
375,,,,,,,,
375,,,,,,,,
248.0683333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
298.0816667,,,,,,,,
375,,,,,,,,
245.0916667,,,,,,,,
260.0083333,,,,,,,,
375,,,,,,,,
229.0316667,,,,,,,,
204.0233333,,,,,,,,
260.0183333,,,,,,,,
224.0433333,,,,,,,,
375,,,,,,,,
225.0133333,,,,,,,,
225,,,,,,,,
219.0866667,,,,,,,,
262.0216667,,,,,,,,
153.025,,,,,,,,
375,,,,,,,,
210.0383333,,,,,,,,
170.0966667,,,,,,,,
324.09,,,,,,,,
190.0916667,,,,,,,,
291.02,,,,,,,,
232.025,,,,,,,,
228.005,,,,,,,,
251.0133333,,,,,,,,
223.0383333,,,,,,,,
251.0133333,,,,,,,,
167.0233333,,,,,,,,
375,,,,,,,,
220.055,,,,,,,,
234.0066667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
272.0083333,,,,,,,,
336.09,,,,,,,,
262.0233333,,,,,,,,
375,,,,,,,,
188.0616667,,,,,,,,
244.0783333,,,,,,,,
177.0266667,,,,,,,,
295.05,,,,,,,,
273.0933333,,,,,,,,
375,,,,,,,,
207.0283333,,,,,,,,
220.0866667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
259.02,,,,,,,,
210.0416667,,,,,,,,
196.06,,,,,,,,
273.0016667,,,,,,,,
251.0833333,,,,,,,,
255.0783333,,,,,,,,
229.0333333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
238.0116667,,,,,,,,
239.06,,,,,,,,
263.0683333,,,,,,,,
375,,,,,,,,
289.0183333,,,,,,,,
204.095,,,,,,,,
178.08,,,,,,,,
375,,,,,,,,
178.0016667,,,,,,,,
338.0416667,,,,,,,,
167.0533333,,,,,,,,
223.0383333,,,,,,,,
254.0783333,,,,,,,,
239.0133333,,,,,,,,
201.0783333,,,,,,,,
258.0583333,,,,,,,,
375,,,,,,,,
195.08,,,,,,,,
285.025,,,,,,,,
197.06,,,,,,,,
230.05,,,,,,,,
258.0916667,,,,,,,,
219.0966667,,,,,,,,
241.0366667,,,,,,,,
262.0233333,,,,,,,,
241.02,,,,,,,,
198.09,,,,,,,,
375,,,,,,,,
336.0083333,,,,,,,,
210.0483333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
365.0533333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
251.0966667,,,,,,,,
296.0116667,,,,,,,,
199.0133333,,,,,,,,
218.0966667,,,,,,,,
208.0233333,,,,,,,,
235.0516667,,,,,,,,
231.0133333,,,,,,,,
218.04,,,,,,,,
297.0666667,,,,,,,,
375,,,,,,,,
278.02,,,,,,,,
188.0833333,,,,,,,,
199.0816667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
198,,,,,,,,
229.0416667,,,,,,,,
375,,,,,,,,
174.02,,,,,,,,
215.0166667,,,,,,,,
178.0666667,,,,,,,,
375,,,,,,,,
228.0433333,,,,,,,,
246.0716667,,,,,,,,
207.0166667,,,,,,,,
375,,,,,,,,
213.0616667,,,,,,,,
375,,,,,,,,
375,,,,,,,,
208.015,,,,,,,,
162.01,,,,,,,,
241.0416667,,,,,,,,
214.0483333,,,,,,,,
265.025,,,,,,,,
375,,,,,,,,
241.04,,,,,,,,
308.06,,,,,,,,
231.0783333,,,,,,,,
223.0466667,,,,,,,,
284.0983333,,,,,,,,
204.0916667,,,,,,,,
221.0466667,,,,,,,,
225.0083333,,,,,,,,
233.005,,,,,,,,
218.08,,,,,,,,
273.075,,,,,,,,
341.0633333,,,,,,,,
225.0766667,,,,,,,,
283.0666667,,,,,,,,
216.0616667,,,,,,,,
193.0583333,,,,,,,,
264.0833333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
311.0916667,,,,,,,,
256.0833333,,,,,,,,
257.0116667,,,,,,,,
262.0766667,,,,,,,,
166.0016667,,,,,,,,
166.0183333,,,,,,,,
173.09,,,,,,,,
270.0183333,,,,,,,,
234.0116667,,,,,,,,
375,,,,,,,,
226.0216667,,,,,,,,
375,,,,,,,,
209.0916667,,,,,,,,
185.055,,,,,,,,
201.0516667,,,,,,,,
375,,,,,,,,
248.055,,,,,,,,
217.0933333,,,,,,,,
187.0916667,,,,,,,,
274.025,,,,,,,,
375,,,,,,,,
375,,,,,,,,
375,,,,,,,,
191.0116667,,,,,,,,
375,,,,,,,,
169.04,,,,,,,,
204.0766667,,,,,,,,
263.0016667,,,,,,,,
375,,,,,,,,
207.0983333,,,,,,,,
240,,,,,,,,
329.085,,,,,,,,
275.045,,,,,,,,
375,,,,,,,,
253.0216667,,,,,,,,
241.0183333,,,,,,,,
223.0483333,,,,,,,,
274.05,,,,,,,,
375,,,,,,,,
332.0866667,,,,,,,,
179.08,,,,,,,,
231.0866667,,,,,,,,
226.0483333,,,,,,,,
197.065,,,,,,,,
375,,,,,,,,
217.0533333,,,,,,,,
231.0016667,,,,,,,,
268.015,,,,,,,,
166.0483333,,,,,,,,
263.0766667,,,,,,,,
375,,,,,,,,
206.0433333,,,,,,,,
375,,,,,,,,
236.0816667,,,,,,,,
375,,,,,,,,
224.0733333,,,,,,,,
294.0833333,,,,,,,,
208.0966667,,,,,,,,
375,,,,,,,,
280.085,,,,,,,,
305.0683333,,,,,,,,
290.0183333,,,,,,,,
192.0683333,,,,,,,,
204.035,,,,,,,,
266.0783333,,,,,,,,
244.0283333,,,,,,,,
375,,,,,,,,
221.0166667,,,,,,,,
269.01,,,,,,,,
179.0166667,,,,,,,,
232.035,,,,,,,,
205.0166667,,,,,,,,
260.05,,,,,,,,
223.09,,,,,,,,
204.0616667,,,,,,,,
250.085,,,,,,,,
145.0666667,,,,,,,,
265.0033333,,,,,,,,
252.0533333,,,,,,,,
290.0366667,,,,,,,,
299.0933333,,,,,,,,
239.0216667,,,,,,,,
208.0133333,,,,,,,,
323,,,,,,,,
375,,,,,,,,
375,,,,,,,,
298.0983333,,,,,,,,
198.0133333,,,,,,,,
285.03,,,,,,,,
166.015,,,,,,,,
333,,,,,,,,
249.095,,,,,,,,
237.085,,,,,,,,
210.0633333,,,,,,,,
148.0916667,,,,,,,,
274.0283333,,,,,,,,
227.0983333,,,,,,,,
326.005,,,,,,,,
282.01,,,,,,,,
322.025,,,,,,,,
259.0883333,,,,,,,,
191.0833333,,,,,,,,
252.07,,,,,,,,
290.06,,,,,,,,
231.035,,,,,,,,
375,,,,,,,,
242.0666667,,,,,,,,
194.0166667,,,,,,,,
375,,,,,,,,
223.0216667,,,,,,,,
198.01,,,,,,,,
375,,,,,,,,
311,,,,,,,,
319.0566667,,,,,,,,
306.0333333,,,,,,,,
256.0716667,,,,,,,,
217.0133333,,,,,,,,
315.0733333,,,,,,,,
375,,,,,,,,
275.0566667,,,,,,,,
233.0966667,,,,,,,,
211.0633333,,,,,,,,
208.0216667,,,,,,,,
239.035,,,,,,,,
258.045,,,,,,,,
186.035,,,,,,,,
201.0566667,,,,,,,,
195,,,,,,,,
375,,,,,,,,
375,,,,,,,,
188.0333333,,,,,,,,
375,,,,,,,,
375,,,,,,,,
234.0533333,,,,,,,,
268.09,,,,,,,,
375,,,,,,,,
202.0933333,,,,,,,,
188.0916667,,,,,,,,
375,,,,,,,,
